preprocessed_tweets,tweet_content,tweet_label,confidence
prioritas sekarang  hentikan keracunan hentikan mbg program beban tidak ada uang untungnya merugikan,"PRIORITAS SKRG BUKAN HENTIKAN KERACUNAN TAPI HENTIKAN MBG. program beban gaada untungnya, SANGAT MERUGIKAN.",negative,0.9976776242256165
allah benar  dzolim banget tetap  nerusin mbg,demi Allah beneran dzolim bgt kalo tetep nerusin MBG😭,negative,0.9994471669197084
tolol habis2 dikhawatirkan dipaksakan mbg mbg afford makan dengan  study penghitungan transparant pelaksanaannya ambur adul hambok tolol tuh terus2an,"Tolol ga habis2. Yg hrs dikhawatirkan adalah: knp hrs dipaksakan MBG? Knp hrs semua dpt MBG, bahkan yg msh bs afford makan dg baik dan benar? Knp tdk ada study dan penghitungan yg jelas, transparant? Mengapa pelaksanaannya ambur adul??? Hambok tolol tuh jangan terus2an?",negative,0.999402642250061
mbg tetap  jalan iya dievaluasi rombak total tujuannya menurunkan angka stunting dikasih hamil menyusui batita balita dipilih butuh bantuan kaya raya tetap ,"Mbg kalo mau ttp jalan ya harus dievaluasi dan rombak total. Kalo tujuannya pengen menurunkan angka stunting yg dikasih harusnya ibu hamil, ibu menyusui sama batita balita aja. Dipilih mana yg emg butuh bantuan. Jgn yg udah kaya raya ttp dpt.",neutral,0.9791367053985596
makanan mbg nya kasi deh anjing,makanan mbg nya kasi ke dia aja deh anjir,neutral,0.7176170349121094
lelah ya dengar  huru hara program matang dipaksakan jasa boga tuh aturannya bu diatur keracunan masak tau² mbg salut deh,"@txtdrimedia Lelah juga yaa tiap hari denger huru-hara program yg ga matang dan dipaksakan
Jasa boga tuh ada aturannya pak bu, diatur supaya ga ada kasus keracunan
Lah ini asal bisa masak tau² jadi MBG
Wah salut deh!",positive,0.9178694486618042
iya kerja mbg gaji turun 3 kasih saran perubahan atasan didengar pesan bahan baku dikasi asal2an kerja overload 12 jam sekarang  ahli gizi jam terbang lingkungan kerja,"ya menurut Anda aja, kerja di MBG gaji baru turun 3 bln, kasih saran perubahan sama atasan tdk didengar, pesan bahan baku dikasi asal2an, kerja overload 12 jam. skrg sy tanya, ahli gizi jam terbang tinggi, ada ga yg mau lingkungan kerja yg spt itu??",negative,0.989748239517212
anggaran mbg triliunan rencana 2026 200 t diambil dana anggaran pendidikan baiknya dialihkan gaji guru honorer guru honorer hidup layak sejahtera,"@DS_yantie ANGGARAN MBG YG TRILIUNAN ITU DAN RENCANA 2026 LEBIH DARI 200 T YG  DIAMBIL DARI DANA ANGGARAN PENDIDIKAN BAIKNYA DIALIHKAN SAJA UTK GAJI PARA GURU HONORER PAK @prabowo, AGAR PARA GURU HONORER HIDUP YG LAYAK DAN SEJAHTERA.",neutral,0.9988486766815186
deh korban masi dilanjut mbg memanglah dajjal pemerintah,"dah sebanyak itu korban masi aja dilanjut MBG ni, memanglah dajjal ni pemerintah",negative,0.9986299276351928
mbg operasional dapur sistem pengawasan kontrol mutu solusi kasih cash orang tua sistem mbg terpusat masing2 plus minusnya jalan sehat skema hybrid dana dikasih sekolah,Untuk kasus MBG problem paling besar adalah OPERASIONAL DAPUR dan SISTEM PENGAWASAN/KONTROL MUTU. Untuk solusi misal kasih cash ke ortu atau sistem MBG terpusat masing2 ada plus minusnya. Jalan tengah yang mungkin lebih sehat: Skema hybrid (sebagian dana dikasih ke sekolah-,neutral,0.9982035160064696
memasak serangga cocok deh ahli serangga mengepalai mbg,"Seperti memasak serangga 🤣

Cocok dah ahli serangga mengepalai MBG 😀😀😀 https://t.co/QLGbSaTCT1",positive,0.9868760108947754
mbg diganti nasi padang yak,@somexthread MBG ga bisa diganti nasi padang apa yak,neutral,0.9908064007759094
iyaa nglarang anakku makan mbg,"@txtdrimedia KLO AKU IYAA, BAKAL NGLARANG ANAKKU MAKAN MBG. MO APE?",negative,0.6853082776069641
mbg makanan beracun gratis iya kelak anak anak korban keracunan makanan menceritakan kisah kisah keracunan mbg,"MBG kini jadi Makanan Beracun Gratis, ya. Kelak, anak-anak yang menjadi korban keracunan makanan itu; mungkin akan menceritakan kisah-kisah keracunan MBG di masa depan.",neutral,0.5866672396659851
jam 12 malam kerjanya mbg jam 1 siang rs,@reddorangess Kan dari jam 12 malem kerjanya di mbg nanti jam 1 siang di rs,neutral,0.6931234002113342
仙台育英くらい部活できますね笑,@jingi_mbg 仙台育英くらい部活できますね笑,neutral,0.9502351880073548
pemerintah memang  sengaja menjadikan anak ujicoba racun deh nama nya makan bergizi gratis gizinya kasihan  anak keracunan keracunan mbg asal2 an,"@somexthread Ni pemerintah emang sengaja mau menjadikan anak2 sebagai ujicoba racun atau gimana dah? Nama nya aja makan bergizi gratis tapi kaga ada gizinya, malah kasian anak2 yg biasanya ga pernah keracunan sekarang banyak yg keracunan karena mbg yang asal2 an https://t.co/JTjkU6YABA",negative,0.995442509651184
iya kak kaya beredar mou sekolah mbg menekan sekolah diam kejadian2 mou nya benar  sekolah tanda tangan,"@SBaehaki6610 @kozirama @BocorAlusPol Ya itu kak, kaya yang waktu itu beredar, ada MOU antara sekolah dan pihak MBG yang menekan sekolah untuk diam kalo ada kejadian2 begini. MOU-nya beneran ada, dan sekolah mau gak mau tanda tangan",negative,0.9953073859214784
sih demo batalin mbg benar-benar  mah lebih baik uangnya dipakai  ngurangin biaya ukt kuliah,"@txtdrimedia Bisa nggak sih ada demo lagi buat batalin mbg? Bener2 ini mah, mending uangnya dipake buat ngurangin biaya ukt kuliah",negative,0.99778014421463
mbg wk,@tadzqiyaaulia @_garistepi_ Masih dapet MBG wkwk,positive,0.7643287777900696
capek banget lihat berita ratusan triliun mbg,Cape bgt liat berita ratusan triliun itu untuk mbg,negative,0.9990872144699096
mbg perbaikan ngeracunin anak orang melulu deh,mbg bukannya ada perbaikan malah ngeracunin anak orang mulu dah,negative,0.9994327425956726
paket mbg 15k anak anak keracunan ras ditanggung pemerintah biaya rs nya pemerintah untung rugi lebih ,@somexthread Paket MBG 15k/anak.Anak keracunan Ras ditanggung pemerintah. Brp biaya RS-nya? Apakah pemerintah untung atau rugi lbh byk?,negative,0.98445463180542
program mbg dihentikan anak anak dijadikan kelinci percobaan program,Kenapa program MBG ini tidak dihentikan sudah banyak masalah dan anak anak bukan untuk dijadikan kelinci percobaan untuk program ini.,neutral,0.5423271059989929
lanjutkan mbg hidup jokowiiii,"Lanjutkan MBG, hidup jokowiiii",neutral,0.8902261257171631
wakil kepala badan gizi nasional bangun  nanik s deyang permohonan maaf keracunan massal menimpa ratusan anak peserta program makan bergizi gratis mbg bandung barat,"Wakil Kepala Badan Gizi Nasional (BGN) Nanik S. Deyang menyampaikan permohonan maaf atas kasus keracunan massal yang menimpa ratusan anak peserta program Makan Bergizi Gratis (MBG), khususnya di Bandung Barat. https://t.co/XPmyer2w1R",neutral,0.9989172220230104
wait and see bagaimana  hasilnya mbg smarttv sekolah rakyat,"@txtdrpemerintah wait and see lah....
gmn hasilnya nanti

MBG
SmartTV
Sekolah Rakyat",neutral,0.9981421232223512
dikasi mbg,@ghalpris ga dikasi mbg ini,neutral,0.9903974533081056
yth presiden indonesia tolong berhenti mbg benahi infrastruktur mbg dari  sabang merauke keadilan sosial rakyat indonesia terburu2 dn transparansi anggaran,"@__AnakKolong @KemensetnegRI @setkabgoid @Kemdikdasmen @KemenkesRI Yth Bapak Presiden @prabowo , ketika SDH plg ke Indonesia, tolong stop MBG.
Benahi infrastruktur MBG, ketika dr Sabang-Merauke sudah siap, baru mulai lagi.
Ingat pak, keadilan sosial bagi seluruh rakyat Indonesia.
Jgn terburu2 , dn juga transparansi anggaran itu penting, @DPR_RI",negative,0.99678635597229
wait takut banget soalny makan siangku mbg sisa anjay,wait takut bgt soalny makan siangku mbg sisa anjay,negative,0.9973179697990416
the sumud flotilla the klb mbg all this proved that this world is definitely definitely a hell,"The sumud flotilla, the KLB mbg, all this proved that this world is definitely, definitely a HELL",positive,0.6224064826965332
mbg makanan beracun gratis,@BarisanOpOsisi @Gerindra @prabowo MBG = Makanan Beracun Gratis 🥴,negative,0.998429000377655
genting ribuan siswa jatuh korban keracunan makanan mbg nunggu mati ribut agustus kemarin ribuan generasi muda,"Pak @prabowo sdh sangat genting pak ribuan siswa jatuh korban keracunan makanan MBG  apa mau nunggu ada yg mati baru ribut spt Agustus kemarin ribuan generasi muda 
https://t.co/1IPf9HB6XE",neutral,0.9397113919258118
posko keracunan mbg pakai  it pakai  sense,"posko...keracunan...mbg...

make it make sense",neutral,0.994201958179474
menu ala mbg wil,@cursedkidd @KedaiMamun Buat menu ala MBG wil...,positive,0.8133029937744141
salam hormat tuan presiden tuan mentri coba makan bergizi diperbaiki dananya dikelolah orang tua murid amanah cak imin pastikan mbg disetop keracunan klik baca,"Salam hormat 
Tuan presiden dan tuan Mentri 
Coba makan bergizi  itu untuk diperbaiki dengan cara  diberikan dananya dikelolah oleh para orang tua murid ditunjuk 
Amanah

Cak Imin Pastikan MBG Tak Disetop meski Banyak Kasus Keracunan

Klik untuk baca: https://t.co/DkQ0quFMoS",neutral,0.998927891254425
posko orang keracunan mbg,Posko orang KERACUNAN MBG? ☠️😐,neutral,0.5730281472206116
berdasarkan investigasi bpom bangun  september 2025 keracunan program mbg diduga faktor bakteri e coli clostridium staphylococcus akibat higienitas buruk suhu penyimpanan salah memasak kontaminasi silang alergi spesifik,"@aspmtfkx @infobdg Berdasarkan investigasi BPOM dan BGN (September 2025), keracunan di program MBG diduga dari beberapa faktor: bakteri (E. coli, Clostridium, Staphylococcus) akibat higienitas buruk, suhu penyimpanan salah, memasak terlalu dini, kontaminasi silang, atau alergi. Di kasus spesifik",neutral,0.9908623695373536
tim mengurus klb capek sekali  lihat grup mostly penyebabnya mbg sesering,"🥲💔💔💔 sebagai tim yang ngurus klb cape banget sekarang tiap liat grup mostly penyebabnya mbg, dan memang sesering itu 💔💔💔",negative,0.9980928301811218
tujuannya mulia faktanya keracunan 5000 orang keracunan investigasi kepala bangun  hentikan mbg maklum duitnya gede disahkan dpr,"Tujuannya mulia, faktanya keracunan. Setelah 5000 orang keracunan  baru investigasi. Kepala BGN tak mau hentikan MBG, maklum duitnya gede  baru juga disahkan oleh DPR. https://t.co/0t66QHv6lh",negative,0.8679596781730652
halo ahli gizi mbg disalahkan apapun dapur padahal  kerja kaya orgil 20jam dapur tidur 2 3 jam perhari dibilang kakanya sekarang  request bangun  aneh2 sabtu tetap  distribusi menu b3,"@hafizha_anisa halo aku ahli gizi di mbg ☺️
memang selalu disalahkan apapun soal dapur, pdhl kerja jg udh kaya orgil 20jam di dapur tidur cuma 2-3 jam perhari. yg dibilang kakanya bener, apalagi skrg request dari BGN makin aneh2, sabtu ttp ada distribusi, blm lagi menu untuk B3, dan ga semua",negative,0.999235987663269
iya anak coba makan tuh mbg,Ya anak lu aja coba makan tuh MBG,negative,0.8901188373565674
semoga cepat teratasi ya program mbg pliss tolong dibenahi semua  aspeknya kasihan  anak hrusny gizi sial keracunan,"@kumparan Semoga bisa cepet teratasi yaa program mbg ini, jangan sampe ada kasus lagi pliss, tolong dibenahi smua aspeknya. Kasian anak2 yg hrusny dpt gizi malah dpt apes keracunan",negative,0.9984936714172364
edan keracunan mbg bencana era pandemi anjing,Edan itu yg keracunan mbg macem bencana era pandemi njir,neutral,0.9969992637634276
bende mbg okuyorum neden öyle dedin ya,@Strawberrysde @yesosalvatore Bende mbg okuyorum neden öyle dedin yaaa,neutral,0.981874704360962
ku tenggelam lautan bida diracun mbg,"Ku bisa tenggelam di lautan,
Aku bida diracun di MBG~",negative,0.9952695965766908
mbg makanan beracun gratis,@yaniarsim @alham1970 @prabowo Apakah MBg makanan beracun gratis?,negative,0.998429000377655
prabowo kampanye pilpres mbg memaki apbn,"@txtdrimedia Sewaktu prabowo kampanye pilpres ""mbg ini tidak akan memaki apbn"".",negative,0.9974578022956848
evaluasi mbg sertakan presiden program evaluasinya daerah ajaa bilang salahin presidennya saltyy,"@humaniesproject ini evaluasi MBG harus ikut sertakan presiden krn ini program dia atau evaluasinya daerah itu ajaa?? soalnya banyak yg bilang jgn salahin presidennya, jgn saltyy",neutral,0.6669309139251709
mbg membahayakan nyawa dilanjutkan jeda evaluasi minimal egois sih,"MBG makin membahayakan nyawa..

Masih mau terus dilanjutkan tanpa jeda u/ evaluasi minimal
🙄

Itu egois ga sih.
Demi apa?
https://t.co/Z7HKFayCDk",negative,0.9944133162498474
hebatnya orang indonesia 5k terkena keracunan menerima mbg iya tertolong nyawa anak tersayang melayang,"Hebatnya orang Indonesia, sudah 5K yang terkena keracunan masih saja mau menerima MBG.
(Iya kalau bisa tertolong kalau tidak nyawa anak tersayang melayang 😔)",negative,0.7123663425445557
mbg b nya beracun,mbg b nya beracun :((,negative,0.9964298605918884
minum pertamax mbg komplit,"@kozirama Minum pertamax, makannya MBG. Komplit",positive,0.9163967370986938
evakuasi puluhan siswa smkn 1 cihampelas kabupaten bandung barat kbb jawa barat keracunan mengonsumsi paket menu makan bergizi gratis mbg rabu 24 9 2025 puluhan siswa keracunan dilarikan rs cililin,"Evakuasi Puluhan siswa SMKN 1 Cihampelas, Kabupaten Bandung Barat (KBB), Jawa Barat, keracunan usai mengonsumsi paket menu Makan Bergizi Gratis (MBG) pada Rabu (24/9/2025).

Dari puluhan siswa yang keracunan dilarikan di Rs Cililin. https://t.co/olwMiCUvbb",neutral,0.998845100402832
koordinator sppg wilayah jakarta barat yudha permana kuncinya disiplin titik kendali kritis tata kelola dapur mbg,"Koordinator SPPG Wilayah Jakarta Barat, Yudha Permana menjelaskan kuncinya adalah disiplin memastikan titik kendali kritis dalam tata kelola dapur MBG. https://t.co/DPj6ISNrA1",neutral,0.99882310628891
dibanding mbg bergizi,"@FOOD_FESS Dibanding MBG, ini lebih BERGIZI",positive,0.9983742237091064
berharap sekali  keracunan mbg anggota dpr anak² sekolah korban,Berharap banget yg keracunan MBG itu anggota DPR daripada anak² sekolah yg jadi korban. 🥲,negative,0.9769416451454164
menangis banget lihat video anak² keracunan mbg,nangis bgt lihat video anak² keracunan MBG,negative,0.9867606163024902
pliss dengerin nihh mbg bergizi liatnya kasihan  anak dikasih makan,"Pliss dengerin nihh! Mbg tapi ga bergizi, aku liatnya aja kasian anak2 dikasih makan begitu",negative,0.9810472130775452
astaghfirullahal adjiim begitu  buruknya tata kelola program mbg begitu  jatuh korban pelajar2 keracunan segra dihentikan amp btapa syetannya satupun sanksi hukum kepala mbg prtgg jwban tuh becus kerja,"Astaghfirullahal adjiim. Bgitu sgt buruknya tata kelola Program MBG. Sdh bgitu byk jatuh korban Pelajar2 Keracunan namun tdk jg segra dihentikan &amp; btapa syetannya tdk satupun pihak yg dpt Sanksi Hukum, hrsnya Kepala MBG dimintai prtgg jwban tuh krn tdk becus kerja",negative,0.9995415210723876
nanti  mbg nya mie ayam,nnti mbg nya mie ayam,positive,0.9776572585105896
mbg makan beracun gratis,@CNNIndonesia MBG=Makan Beracun Gratis..,negative,0.9981691837310792
petinggi bangun  penjahat kemanusiaan butuh tagar berhenti mbg sepeetinya mas,"@__AnakKolong @KemensetnegRI @setkabgoid @Kemdikdasmen @KemenkesRI Petinggi BGN, para penjahat kemanusiaan
Butuh tagar stop mbg sepeetinya mas...",negative,0.7875955700874329
kawan benar  dengar  ambulans lalang ambulans ngangkut anak anak korban mbg dude whatever grandplan you have if you continue this program by sacrificing children you reply more than evil,"Kawan gue hr ini beneran denger ambulans lalu-lalang, rupanya itu ambulans ngangkut anak anak korban MBG. Dude, whatever grandplan you have, if you continue this program by sacrificing children, you're more than evil.",neutral,0.8330960273742676
petinggi mbg kaya raya anak dikorbankan,@__AnakKolong @KemensetnegRI @setkabgoid @Kemdikdasmen @KemenkesRI Petinggi MBG kaya raya....anak2 dikorbankan....,negative,0.9982654452323914
pedagang sd bikin keracunan 1 sekolah langsung penjarakan pekerja mbg dapurnya aman2,@keongersss @infobdg Dulu ada pedagang SD bikin keracunan 1 sekolah langsung di penjarakan. Ini pekerja mbg di dapurnya malah aman2 aja,neutral,0.9829760789871216
gila 335 t bocor 1 bikin kaya tujuh turunan pengurus mbg,"gila itu 335 T, bocor 1% aja bikin bisa kaya tujuh turunan semua pengurus mbg.",neutral,0.9978117346763612
lucu banget temenku vokal profesional 02 program mbg pas kampanye eh siang curhat bingung mencari sekolah nerima program mbg anaknya wk,"Lucu bgt temenku dia paling vokal pro 02 dan program mbg dulu pas masih masa kampanye, eh tadi siang curhat lg bingung nyari sekolah yang ga nerima program mbg buat anaknya wkwkwkwkwkwk",negative,0.9689314365386964
mr omon2 mempermalukan bahan pangan ketergantungan import kelola singkong program mbg gagal total negeri  sesumbar kuat lumpuh total,"@tempodotco Mr.omon2..mempermalukan diri sendiri,bahan pangan saja ketergantungan import..kelola singkong saja gk mampu , program MBG gagal total...d luar negri sesumbar kuat... padahal lumpuh total..",negative,0.9987069368362428
